"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"СГНЛ"	"LСГНЛ"	"VAL"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"17 728"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"16 956"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"17 840"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"17 575"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"17 602"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"17 329"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"УАЛИХАНОВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 229"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 823"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"14 046"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 290"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 929"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 548"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 150"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 867"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 676"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 602"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 495"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 556"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 095"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 781"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 238"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 960"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 774"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 416"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 823"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"14 046"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 290"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 929"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 548"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 150"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 867"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 676"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 602"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 495"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 556"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 095"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 781"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 238"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 960"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"12 774"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ТИМИРЯЗЕВСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"9 416"
